0.0
40873,-0.3
40967,-0.3
41060,-0.3
41152,-0.3
41245,-0.3
41338,-0.3
41432,-0.3
41525,-0.3
41618,-0.3
41711,-0.3
41803,-0.3
41896,-0.3
41990,-0.3
42083,-0.3
42176,-0.3
42269,-0.3
42361,-0.3
42455,-0.3
42548,-0.3
42641,-0.3
42734,-0.3
42827,-0.3
42919,-0.3
43013,-0.3
43106,-0.3
43199,-0.3
43292,-0.3
43385,-0.3
43478,-0.3
43571,-0.3
43664,-0.3
43757,-0.3
43850,-0.3
43943,-0.3
44036,-0.3
44129,-0.3
44222,-0.3
44315,-0.3
44408,-0.3
44502,-0.3
44594,-0.3
44687,-0.3
44780,-0.3
44873,-0.3
44966,-0.3
45060,-0.3
45152,-0.3
45245,-0.3
45338,-0.3
45431,-0.3
45524,-0.3
45618,-0.3
45710,-0.3
45803,-0.3
45896,-0.3
45989,-0.3
46083,-0.3
46176,-0.3
46268,-0.3
46361,-0.3
46454,-0.3
46547,-0.3
46641,-0.3
46734,-0.3
46826,-0.3
46919,-0.3
47012,-0.3
47106,-0.3
47199,-0.3
47292,-0.3
47384,-0.3
47477,-0.3
47570,-0.3
47664,-0.3
47757,-0.3
47850,-0.3
47942,-0.3
48035,-0.3
48129,-0.3
48222,-0.3
48315,-0.3
48408,-0.3
48500,-0.3
48593,-0.3
48687,-0.3
48780,-0.3
48873,-0.3
48966,-0.3
49058,-0.3
49152,-0.3
49245,-0.3
49338,-0.3
49431,-0.3
49524,-0.3
49616,-0.3
49710,-0.3
49803,-0.3
49896,-0.3
49989,-0.3
50082,-0.3
50176,-0.3
50268,-0.3
50361,-0.3
50454,-0.3
50547,-0.3
50640,-0.3
50734,-0.3
50826,-0.3
50919,-0.3
51012,-0.3
51105,-0.3
51198,-0.3
51292,-0.3
51384,-0.3
51477,-0.3
51570,-0.3
51663,-0.3
51757,-0.3
51850,-0.3
51942,-0.3
52035,-0.3
52128,-0.3
52221,-0.3
52315,-0.3
52408,-0.3
52500,-0.3
52593,-0.3
52686,-0.3
52780,-0.3
52873,-0.3
52966,-0.3
53058,-0.3
53151,-0.3
53244,-0.3
53338,-0.3
53431,-0.3
53524,-0.3
53616,-0.3
53709,-0.3
53803,-0.3
53896,-0.3
53989,-0.3
54082,-0.3
54174,-0.3
54267,-0.3
54361,-0.3
54454,-0.3
54547,-0.3
54640,-0.3
54732,-0.3
54825,-0.3
54919,-0.3
55012,-0.3
55105,-0.3
55198,-0.3
55290,-0.3
55384,-0.3
55477,-0.3
55570,-0.3
55663,-0.3
55756,-0.3
55848,-0.3
55942,-0.3
56035,-0.3
56128,-0.3
56221,-0.3
56314,-0.3
56407,-0.3
56500,-0.3
56593,-0.3
56686,-0.3
56779,-0.3
56872,-0.3
56965,-0.3
57058,-0.3
57151,-0.3
57244,-0.3
57337,-0.3
57431,-0.3
57523,-0.3
57616,-0.3
57709,-0.3
57802,-0.3
57895,-0.3
57989,-0.3
58081,-0.3
58174,-0.3
58267,-0.3
58360,-0.3
58454,-0.3
58547,-0.3
58639,-0.3
58732,-0.3
58825,-0.3
58918,-0.3
59012,-0.3
59105,-0.3
59197,-0.3
59290,-0.3
59383,-0.3
59476,-0.3
59570,-0.3
59663,-0.3
59755,-0.3
59848,-0.3
59941,-0.3
60035,-0.3
60128,-0.3
60221,-0.3
60313,-0.3
60406,-0.3
60499,-0.3
60593,-0.3
60686,-0.3
60779,-0.3
60871,-0.3
60964,-0.3
61058,-0.3
61151,-0.3
61244,-0.3
61337,-0.3
61429,-0.3
61522,-0.3
61616,-0.3
61709,-0.3
61802,-0.3
61895,-0.3
61988,-0.3
62081,-0.3
62174,-0.3
62267,-0.3
62360,-0.3
62453,-0.3
62546,-0.3
62639,-0.3
62732,-0.3
62825,-0.3
62918,-0.3
63011,-0.3
63105,-0.3
63197,-0.3
63290,-0.3
63383,-0.3
63476,-0.3
63569,-0.3
63663,-0.3
63755,-0.3
63848,-0.3
63941,-0.3
64034,-0.3
64128,-0.3
64221,-0.3
64313,-0.3
64406,-0.3
64499,-0.3
64592,-0.3
64686,-0.3
64779,-0.3
64872,-0.3
64964,-0.3
65057,-0.3
65150,-0.3
65244,-0.3
65337,-0.3
65430,-0.3
65522,-0.3
65615,-0.3
65709,-0.3
65802,-0.3
65895,-0.3
65988,-0.3
66080,-0.3
66173,-0.3
66267,-0.3
66360,-0.3
66453,-0.3
66546,-0.3
66638,-0.3
66732,-0.3
66825,-0.3
66918,-0.3
67011,-0.3
67104,-0.3
67196,-0.3
67290,-0.3
67383,-0.3
67476,-0.3
67569,-0.3
67662,-0.3
67756,-0.3
67848,-0.3
67941,-0.3
68034,-0.3
68127,-0.3
68220,-0.3
68314,-0.3
68406,-0.3
68499,-0.3
68592,-0.3
68685,-0.3
68779,-0.3
68872,-0.3
68964,-0.3
69057,-0.3
69150,-0.3
69243,-0.3
69337,-0.3
69430,-0.3
69522,-0.3
69615,-0.3
69708,-0.3
69801,-0.3
69895,-0.3
69988,-0.3
70080,-0.3
70173,-0.3
70266,-0.3
70360,-0.3
70453,-0.3
70546,-0.3
70638,-0.3
70731,-0.3
70824,-0.3
70918,-0.3
71011,-0.3
71104,-0.3
71196,-0.3
71289,-0.3
71383,-0.3
71476,-0.3
71569,-0.3
71662,-0.3
71754,-0.3
71847,-0.3
71941,-0.3
72034,-0.3
72127,-0.3
72220,-0.3
72312,-0.3
72406,-0.3
72499,-0.3
72592,-0.3
72685,-0.3
72778,-0.3
72870,-0.3
72964,-0.3
73057,-0.3
73150,-0.3
73243,-0.3
73336,-0.3
73428,-0.3
73522,-0.3
73615,-0.3
73708,-0.3
73801,-0.3
73894,-0.3
73988,-0.3
74080,-0.3
74173,-0.3
74266,-0.3
74359,-0.3
74452,-0.3
74546,-0.3
74638,-0.3
74731,-0.3
74824,-0.3
74917,-0.3
75011,-0.3
75104,-0.3
75196,-0.3
75289,-0.3
75382,-0.3
75475,-0.3
75569,-0.3
75662,-0.3
75755,-0.3
75847,-0.3
75940,-0.3
76034,-0.3
76127,-0.3
76220,-0.3
76313,-0.3
76405,-0.3
76498,-0.3
76592,-0.3
76685,-0.3
76778,-0.3
76871,-0.3
76963,-0.3
77057,-0.3
77150,-0.3
77243,-0.3
77336,-0.3
77429,-0.3
77521,-0.3
77615,-0.3
77708,-0.3
77801,-0.3
77894,-0.3
77987,-0.3
78081,-0.3
78173,-0.3
78266,-0.3
78359,-0.3
78452,-0.3
78545,-0.3
78639,-0.3
78731,-0.3
78824,-0.3
78917,-0.3
79010,-0.3
79104,-0.3
79197,-0.3
79289,-0.3
79382,-0.3
79475,-0.3
79568,-0.3
79662,-0.3
79755,-0.3
79847,-0.3
79940,-0.3
80033,-0.3
80126,-0.3
80220,-0.3
80313,-0.3
80406,-0.3
80498,-0.3
80591,-0.3
80685,-0.3
80778,-0.3
80871,-0.3
80964,-0.3
81056,-0.3
81149,-0.3
81243,-0.3
81336,-0.3
81429,-0.3
81522,-0.3
81614,-0.3
81708,-0.3
81801,-0.3
81894,-0.3
81987,-0.3
82080,-0.3
82172,-0.3
82266,-0.3
82359,-0.3
82452,-0.3
82545,-0.3
82638,-0.3
82731,-0.3
82824,-0.3
82917,-0.3
83010,-0.3
83103,-0.3
83196,-0.3
83290,-0.3
83382,-0.3
83475,-0.3
83568,-0.3
83661,-0.3
83755,-0.3
83848,-0.3
83940,-0.3
84033,-0.3
84126,-0.3
84219,-0.3
84313,-0.3
84406,-0.3
84498,-0.3
84591,-0.3
84684,-0.3
84777,-0.3
84871,-0.3
84964,-0.3
85057,-0.3
85149,-0.3
85242,-0.3
85336,-0.3
85429,-0.3
85522,-0.3
85615,-0.3
85707,-0.3
85800,-0.3
85894,-0.3
85987,-0.3
86080,-0.3
86173,-0.3
86265,-0.3
86359,-0.3
86452,-0.3
86545,-0.3
86638,-0.3
86731,-0.3
86823,-0.3
86917,-0.3
87010,-0.3
87103,-0.3
87196,-0.3
87289,-0.3
87382,-0.3
87475,-0.3
87568,-0.3
87661,-0.3
87754,-0.3
87847,-0.3
87940,-0.3
88033,-0.3
88126,-0.3
88219,-0.3
88312,-0.3
88406,-0.3
88499,-0.3
88591,-0.3
88684,-0.3
88777,-0.3
88870,-0.3
88964,-0.3
89057,-0.3
89149,-0.3
89242,-0.3
89335,-0.3
89428,-0.3
89522,-0.3
89615,-0.3
89707,-0.3
89800,-0.3
89893,-0.3
89987,-0.3
90080,-0.3
90173,-0.3
90266,-0.3
90358,-0.3
90451,-0.3
90545,-0.3
90638,-0.3
90731,-0.3
90824,-0.3
90916,-0.3
91010,-0.3
91103,-0.3
91196,-0.3
91289,-0.3
91382,-0.3
91474,-0.3
91568,-0.3
91661,-0.3
91754,-0.3
91847,-0.3
91940,-0.3
92033,-0.3
92126,-0.3
92219,-0.3
92312,-0.3
92405,-0.3
92498,-0.3
92592,-0.3
92684,-0.3
92777,-0.3
92870,-0.3
92963,-0.3
93057,-0.3
93150,-0.3
93242,-0.3
93335,-0.3
93428,-0.3
93521,-0.3
93615,-0.3
93708,-0.3
93800,-0.3
93893,-0.3
93986,-0.3
94080,-0.3
94173,-0.3
94266,-0.3
94358,-0.3
94451,-0.3
94544,-0.3
94638,-0.3
94731,-0.3
94824,-0.3
94917,-0.3
95009,-0.3
95102,-0.3
95196,-0.3
95289,-0.3
95382,-0.3
95475,-0.3
95567,-0.3
95661,-0.3
95754,-0.3
95847,-0.3
95940,-0.3
96033,-0.3
96125,-0.3
96219,-0.3
96312,-0.3
96405,-0.3
96498,-0.3
96591,-0.3
96685,-0.3
96777,-0.3
96870,-0.3
96963,-0.3
97056,-0.3
97149,-0.3
97243,-0.3
97335,-0.3
97428,-0.3
97521,-0.3
97614,-0.3
97708,-0.3
97801,-0.3
97893,-0.3
97986,-0.3
98079,-0.3
98172,-0.3
98266,-0.3
98359,-0.3
98451,-0.3
98544,-0.3
98637,-0.3
98731,-0.3
98824,-0.3
98917,-0.3
99010,-0.3
99102,-0.3
99195,-0.3
99289,-0.3
99382,-0.3
99475,-0.3
99568,-0.3
99660,-0.3
99753,-0.3
99847,-0.3
99940,-0.3
100033,-0.3
100126,-0.3
100218,-0.3
100312,-0.3
100405,-0.3
100498,-0.3
100591,-0.3
100684,-0.3
100776,-0.3
100870,-0.3
100963,-0.3
101056,-0.3
101149,-0.3
101242,-0.3
101336,-0.3
101428,-0.3
101521,-0.3
101614,-0.3
101707,-0.3
101800,-0.3
101894,-0.3
101986,-0.3
102079,-0.3
102172,-0.3
102265,-0.3
102359,-0.3
102452,-0.3
102544,-0.3
102637,-0.3
102730,-0.3
102823,-0.3
102917,-0.3
103010,-0.3
103102,-0.3
103195,-0.3
103288,-0.3
103382,-0.3
103475,-0.3
103568,-0.3
103660,-0.3
103753,-0.3
103846,-0.3
103940,-0.3
104033,-0.3
104126,-0.3
104219,-0.3
104311,-0.3
104404,-0.3
104498,-0.3
104591,-0.3
104684,-0.3
104777,-0.3
104869,-0.3
104963,-0.3
105056,-0.3
105149,-0.3
105242,-0.3
105335,-0.3
105427,-0.3
105521,-0.3
105614,-0.3
105707,-0.3
105800,-0.3
105893,-0.3
105986,-0.3
106079,-0.3
106172,-0.3
106265,-0.3
106358,-0.3
106451,-0.3
106544,-0.3
106637,-0.3
106730,-0.3
106823,-0.3
106916,-0.3
107010,-0.3
107102,-0.3
107195,-0.3
107288,-0.3
107381,-0.3
107474,-0.3
107568,-0.3
107660,-0.3
107753,-0.3
107846,-0.3
107939,-0.3
108033,-0.3
108126,-0.3
108219,-0.3
108311,-0.3
108404,-0.3
108497,-0.3
108591,-0.3
108684,-0.3
108777,-0.3
108869,-0.3
108962,-0.3
109056,-0.3
109149,-0.3
109242,-0.3
109335,-0.3
109427,-0.3
109520,-0.3
109614,-0.3
109707,-0.3
109800,-0.3
109893,-0.3
109985,-0.3
110078,-0.3
110172,-0.3
110265,-0.3
110358,-0.3
110451,-0.3
110543,-0.3
110637,-0.3
110730,-0.3
110823,-0.3
110916,-0.3
111009,-0.3
111101,-0.3
111195,-0.3
111288,-0.3
111381,-0.3
111474,-0.3
111567,-0.3
111660,-0.3
111753,-0.3
111846,-0.3
111939,-0.3
112032,-0.3
112125,-0.3
112218,-0.3
112311,-0.3
112404,-0.3
112497,-0.3
112590,-0.3
112684,-0.3
112776,-0.3
112869,-0.3
112962,-0.3
113055,-0.3
113148,-0.3
113242,-0.3
113334,-0.3
113427,-0.3
113520,-0.3
113613,-0.3
113707,-0.3
113800,-0.3
113892,-0.3
113985,-0.3
114078,-0.3
114171,-0.3
114265,-0.3
114358,-0.3
114450,-0.3
114543,-0.3
114636,-0.3
114729,-0.3
114823,-0.3
114916,-0.3
115008,-0.3
115101,-0.3
115194,-0.3
115288,-0.3
115381,-0.3
115474,-0.3
115566,-0.3
115659,-0.3
115752,-0.3
115846,-0.3
115939,-0.3
116032,-0.3
116124,-0.3
116217,-0.3
116311,-0.3
116404,-0.3
116497,-0.3
116590,-0.3
116683,-0.3
116775,-0.3
116869,-0.3
116962,-0.3
117055,-0.3
117148,-0.3
117241,-0.3
117334,-0.3
117427,-0.3
117520,-0.3
117613,-0.3
117706,-0.3
117799,-0.3
117892,-0.3
117985,-0.3
118078,-0.3
118171,-0.3
118264,-0.3
118358,-0.3
118450,-0.3
118543,-0.3
118636,-0.3
118729,-0.3
118822,-0.3
118916,-0.3
119008,-0.3
119101,-0.3
119194,-0.3
119287,-0.3
119380,-0.3
119474,-0.3
119566,-0.3
119659,-0.3
119752,-0.3
119845,-0.3
119939,-0.3
120032,-0.3
120124,-0.3
120217,-0.3
120310,-0.3
120403,-0.3
120497,-0.3
120590,-0.3
120682,-0.3
120775,-0.3
120868,-0.3
120962,-0.3
121055,-0.3
121148,-0.3
121240,-0.3
121333,-0.3
121426,-0.3
121520,-0.3
121613,-0.3
121706,-0.3
121798,-0.3
121891,-0.3
121985,-0.3
122078,-0.3
122171,-0.3
122264,-0.3
122356,-0.3
122449,-0.3
122543,-0.3
122636,-0.3
122729,-0.3
122822,-0.3
122914,-0.3
123008,-0.3
123101,-0.3
123194,-0.3
123287,-0.3
123380,-0.3
123472,-0.3
123566,-0.3
123659,-0.3
123752,-0.3
123845,-0.3
123938,-0.3
124030,-0.3
124124,-0.3
124217,-0.3
124310,-0.3
124403,-0.3
124496,-0.3
124589,-0.3
124682,-0.3
124775,-0.3
124868,-0.3
124961,-0.3
125054,-0.3
125147,-0.3
125240,-0.3
125333,-0.3
125426,-0.3
125519,-0.3
125613,-0.3
125705,-0.3
125798,-0.3
125891,-0.3
125984,-0.3
126077,-0.3
126171,-0.3
126263,-0.3
126356,-0.3
126449,-0.3
126542,-0.3
126636,-0.3
126729,-0.3
126821,-0.3
126914,-0.3
127007,-0.3
127100,-0.3
127194,-0.3
127287,-0.3
127379,-0.3
127472,-0.3
127565,-0.3
127659,-0.3
127752,-0.3
127845,-0.3
127937,-0.3
128030,-0.3
128123,-0.3
128217,-0.3
128310,-0.3
128403,-0.3
128495,-0.3
128588,-0.3
128681,-0.3
128775,-0.3
128868,-0.3
128961,-0.3
129053,-0.3
129146,-0.3
129240,-0.3
129333,-0.3
129426,-0.3
129519,-0.3
129611,-0.3
129704,-0.3
129798,-0.3
129891,-0.3
129984,-0.3
130077,-0.3
130169,-0.3
130263,-0.3
130356,-0.3
130449,-0.3
130542,-0.3
130635,-0.3
130727,-0.3
130821,-0.3
130914,-0.3
131007,-0.3
131100,-0.3
131193,-0.3
131286,-0.3
131379,-0.3
131472,-0.3
131565,-0.3
131658,-0.3
131751,-0.3
131844,-0.3
131937,-0.3
132030,-0.3
132123,-0.3
132216,-0.3
132310,-0.3
132402,-0.3
132495,-0.3
132588,-0.3
132681,-0.3
132774,-0.3
132868,-0.3
132960,-0.3
133053,-0.3
133146,-0.3
133239,-0.3
133332,-0.3
133426,-0.3
133518,-0.3
133611,-0.3
133704,-0.3
133797,-0.3
133891,-0.3
133984,-0.3
134077,-0.3
134169,-0.3
134262,-0.3
134355,-0.3
134449,-0.3
134542,-0.3
134635,-0.3
134727,-0.3
134820,-0.3
134914,-0.3
135007,-0.3
135100,-0.3
135193,-0.3
135285,-0.3
135378,-0.3
135472,-0.3
135565,-0.3
135658,-0.3
135751,-0.3
135843,-0.3
135937,-0.3
136030,-0.3
136123,-0.3
136216,-0.3
136309,-0.3
136401,-0.3
136495,-0.3
136588,-0.3
136681,-0.3
136774,-0.3
136867,-0.3
136960,-0.3
137053,-0.3
137146,-0.3
137239,-0.3
137332,-0.3
137425,-0.3
137518,-0.3
137611,-0.3
137704,-0.3
137797,-0.3
137890,-0.3
137984,-0.3
138076,-0.3
138169,-0.3
138262,-0.3
138355,-0.3
138448,-0.3
138542,-0.3
138634,-0.3
138727,-0.3
138820,-0.3
138913,-0.3
139006,-0.3
139100,-0.3
139192,-0.3
139285,-0.3
139378,-0.3
139471,-0.3
139565,-0.3
139658,-0.3
139750,-0.3
139843,-0.3
139936,-0.3
140029,-0.3
140123,-0.3
140216,-0.3
140309,-0.3
140401,-0.3
140494,-0.3
140588,-0.3
140681,-0.3
140774,-0.3
140867,-0.3
140959,-0.3
141052,-0.3
141146,-0.3
141239,-0.3
141332,-0.3
141425,-0.3
141517,-0.3
141611,-0.3
141704,-0.3
141797,-0.3
141890,-0.3
141983,-0.3
142075,-0.3
142169,-0.3
142262,-0.3
142355,-0.3
142448,-0.3
142541,-0.3
142633,-0.3
142727,-0.3
142820,-0.3
142913,-0.3
143006,-0.3
143099,-0.3
143192,-0.3
143285,-0.3
143378,-0.3
143471,-0.3
143564,-0.3
143657,-0.3
143750,-0.3
143843,-0.3
143936,-0.3
144029,-0.3
144122,-0.3
144216,-0.3
144308,-0.3
144401,-0.3
144494,-0.3
144587,-0.3
144680,-0.3
144774,-0.3
144866,-0.3
144959,-0.3
145052,-0.3
145145,-0.3
145239,-0.3
145332,-0.3
145424,-0.3
145517,-0.3
145610,-0.3
145703,-0.3
145797,-0.3
145890,-0.3
145983,-0.3
146075,-0.3
146168,-0.3
146262,-0.3
146355,-0.3
146448,-0.3
146541,-0.3
146633,-0.3
146726,-0.3
146820,-0.3
146913,-0.3
147006,-0.3
147099,-0.3
147191,-0.3
147284,-0.3
147378,-0.3
147471,-0.3
147564,-0.3
147657,-0.3
147749,-0.3
147843,-0.3
147936,-0.3
148029,-0.3
148122,-0.3
148215,-0.3
148307,-0.3
148401,-0.3
148494,-0.3
148587,-0.3
148680,-0.3
148773,-0.3
148866,-0.3
148959,-0.3
149052,-0.3
149145,-0.3
149238,-0.3
149331,-0.3
149424,-0.3
149517,-0.3
149610,-0.3
149703,-0.3
149796,-0.3
149890,-0.3
149982,-0.3
150075,-0.3
150168,-0.3
150261,-0.3
150354,-0.3
150448,-0.3
150540,-0.3
150633,-0.3
150726,-0.3
150819,-0.3
150913,-0.3
151006,-0.3
151098,-0.3
151191,-0.3
151284,-0.3
151377,-0.3
151471,-0.3
151564,-0.3
151656,-0.3
151749,-0.3
151842,-0.3
151936,-0.3
152029,-0.3
152122,-0.3
152214,-0.3
152307,-0.3
152400,-0.3
152494,-0.3
152587,-0.3
152680,-0.3
152772,-0.3
152865,-0.3
152958,-0.3
153052,-0.3
153145,-0.3
153238,-0.3
153330,-0.3
153423,-0.3
153517,-0.3
153610,-0.3
153703,-0.3
153796,-0.3
153888,-0.3
153981,-0.3
154075,-0.3
154168,-0.3
154261,-0.3
154354,-0.3
154446,-0.3
154540,-0.3
154633,-0.3
154726,-0.3
154819,-0.3
154912,-0.3
155004,-0.3
155098,-0.3
155191,-0.3
155284,-0.3
155377,-0.3
155470,-0.3
155563,-0.3
155656,-0.3
155749,-0.3
155842,-0.3
155935,-0.3
156028,-0.3
156122,-0.3
156214,-0.3
156307,-0.3
156400,-0.3
156493,-0.3
156587,-0.3
